externalId,name,brand,manufacturer,unit,description,category,variantLabel,imageUrl,sourceUrls,supplierKeys,sourceCount,priceMinor,currency,quantityOnHand,warehouse,leadTimeDays,dataPolicy
"mollystore-kz-15eb12348a662f08","ОБЕЗБОЛИВАЮЩИЙ КРЕМ TKTX черный 50%, 10 ГР","","","","ОБЕЗБОЛИВАЮЩИЙ КРЕМ TKTX черный 50%, 10 ГР Основными активными ингредиентами крема являются лидокаин и прилокаин в 5% концентрации, а также эпинефрин 1%. Смесь лидокаина с прилокаином является одним из наиболее эффективных сочетаний для проведения инфильтрационной анестезии. Эпинефрин – мощный коагулянт, который позволяет уменьшать кровоточивость и отечность тканей в ходе процедуры. Крем анестетик TKTX - это анестетик первого поколения (на 50% больше эффективности). Профессиональный аппликационный крем анестетик для сеансов татуировки, лазерного удаления татуировки и татуажа, эпиляции и других процедур. По результатам независимых исследований, на сегодняшний день TKTX - лучший продукт по силе эффекта и времени действия. Уникальное содержание компонентов крема помогает сделать процесс менее болезненным. Способ применения: Хорошо протрите спиртовой салфеткой тот участок кожи, где будет проводиться процедура, дайте высохнуть Намажьте толстым слоем анестетика, не втирайте. Заклейте пленкой и держите 40-60 минут для достижения 100% эффекта. Разверните полиэтиленовую плёнку и насухо вытрите анестетик. Можно приступать к работе, анестезия действует около 3-5 часов. Преимущества от использования TKTX: Увеличение количества клиентов. Болезненные ощущения во время сеанса больше не станут причиной дискомфорта ваших клиетов. Отсутствие отека поврежденных тканей. Что значительно увеличивает темп и качество работы. Сеанс без боли от начала и до конца. Действие крема по всей площади нанесения, а не только на поврежденных участках, позволяет клиенту чувствовать себя комфортно на протяжении всего сеанса. Отсутствие влияния на регенерацию кожи.TKTX наносится на неповрежденную кожу. В открытую рану активные вещества не попадают. Как следствие, не оказывается ожоговое действие на рану, и нет влияния на регенерацию. Противопоказания: Не применять беременным женщинам, женщинам в период лактации, людям с аллергией на лидокаин, с сердечно-сосудистыми заболеваниями, дерматологическими заболеванием, сахарным диабетом. Случаи аллергии или индивидуальной непереносимости крема крайне редки и выражаются легким покраснением или зудом в области нанесения. В этом случае вам достаточно просто отказаться от использования крема на этом клиенте, так как дальнейшего внимания эти аллергические проявления не требуют и проходят самостоятельно. Хранение: Также к дополнительным удобствам крема относится его нетребовательность к условиям хранения. Закрытые тюбики следует хранить в прохладном темном месте, при температуре до 25 градусов Цельсия. Открытые тюбики следует хранить в холодильнике с герметично закрытой крышечкой, которая предотвращает быстрое окисление содержащегося в креме эпинефрина. Срок хранения открытого тюбика – не более 1 месяца с момента открытия. Если крем изменил цвет на темно-коричневый – это указывает на полное окисление эпинефрина в составе. В таком случае, использовать крем не рекомендуется во избежание раздражений кожного покрова. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/216995650_w500_h500_obezbolivayuschij-krem-tktx.jpg","https://mollystore.kz/p114464159-obezbolivayuschij-krem-tktx.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-c52057f4a31012dd","Nippon Nippers кусачки-щипчики для педикюра NN_NP-03 9 мм","","","","Nippon Nippers кусачки-щипчики для педикюра NN_NP-03 9 мм Описание Компактные кусачки для обработки кожи в районе вросшего ногтя. Узкие и острые полотна помогают работать в труднодоступной области ногтевого валика в районе врастания ногтя. Кончики кусачек не колются, они слегка скруглены для безопасной работы. Не рекомендуется использовать для среза ногтей. Кусачки предназначены строго для профессионального применения подологами или мастерами педикюра. Инструмент заточен и полностью готов к работе. Кусачки изготовлены из нержавеющей стали закаленной до прочности 53-55 HRC. Предназначены для профессионального использования, могут подвергаться всем видам санитарной обработки. Режущая кромка: 9 мм. Двойная пружина Без пятки Ручная заточка Японская сталь Длина: 103 мм. Производство: Вьетнам. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/216453957_w500_h500_nippon-nippers-kusachki-schipchiki.jpg","https://mollystore.kz/p114170531-nippon-nippers-kusachki.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-23964e54f3c4b48d","Хайлайтер ""CHANLANYA"" SNAIL POWDER GLOW","","","","Хайлайтер ""CHANLANYA"" SNAIL POWDER GLOW Хайлайтер ""CHANLANYA"" SNAIL POWDER GLOW со сверхлегкими светоотражающими частицами придаст коже сияние и здоровый вид. Нежная текстура продукта создает невесомое покрытие, которое можно усилить путем наслаивания пудры. Может использоваться как на все лицо, для создания эффекта сияния, так и точечно на выступающие части лица – для расстановки световых акцентов. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/218124318_w500_h500_hajlajter-chanlanya-snail.jpg","https://mollystore.kz/p115277379-hajlajter-chanlanya-snail.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-2d03fc39fd7f1a58","Шприц стандартный трехкомпонентный однократного применения Луер Лок со стандартной иглой, 5 мл, 1 шт/упк","","","","Шприц стандартный трехкомпонентный однократного применения Луер Лок со стандартной иглой, 5 мл, 1 шт/упк Шприц одноразовый стерильный изготавливается из полипропилена медицинской чистоты, высокой прочности. Особый состав манжет обеспечивает превосходное скольжение. Пользуется популярностью в медицинских центрах и в косметологии.Аккуратная и четкая, несмываемая градуировка. Имеется РУ на медизделие Размер: 5 мл В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/219222386_w500_h500_shprits-standartnyj-trehkomponentnyj.jpg","https://mollystore.kz/p115938729-shprits-standartnyj-trehkomponentnyj.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-9d7b85f2db15a43b","MS NAILS Масло для ногтей и кутикулы ПИТАНИЕ, 75 мл","","","","MS NAILS Масло для ногтей и кутикулы ПИТАНИЕ, 75 мл Масло для ногтей и кутикулы Питание подходит для интенсивного увлажнения ногтевой пластины и околоногтевой зоны роста. В составе содержится вазелиновое масло, являющееся №1 по питанию и смягчению, а также витамин Е, способствующий улучшению состояния кожи, снижению сухости и укреплению ногтей. Удобная упаковка оснащена помпой с пипеткой, что позволяет сократить расход масла. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/219213987_w500_h500_ms-nails-maslo.jpg","https://mollystore.kz/p115934939-nails-maslo-dlya.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-4562434a183164fe","Пинцет для ресниц Nippon Nippers TL-02, 115 мм Nippon Nippers","Крючков","","","Пинцет для ресниц Nippon Nippers TL-02, 115 мм Nippon Nippers Пинцет изогнутой формы применяется в процессе наращивания ресниц для формирования пучков и переноса искусственного материала с ресничной ленты, максимально комфортно ложится в руку. Изогнутый пинцет. Длина 115 мм. Производство: Вьетнам. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/220004896_w500_h500_pintset-dlya-resnits.jpg","https://mollystore.kz/p116197003-pintset-dlya-resnits.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-8e06274efa139533","Шприц стандартный трехкомпонентный однократного применения Луер Лок со стандартной иглой, 3 мл, 1 шт/упк","","","","Шприц стандартный трехкомпонентный однократного применения Луер Лок со стандартной иглой, 3 мл, 1 шт/упк Шприц одноразовый стерильный изготавливается из полипропилена медицинской чистоты, высокой прочности. Особый состав манжет обеспечивает превосходное скольжение. Пользуется популярностью в медицинских центрах и в косметологии.Аккуратная и четкая, несмываемая градуировка. Имеется РУ на медизделие Размер: 3 мл В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/219222353_w500_h500_shprits-standartnyj-trehkomponentnyj.jpg","https://mollystore.kz/p115938713-shprits-standartnyj-trehkomponentnyj.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-ba5f54256046323e","Ножницы для кутикулы серия STANDARD S-201,длина 100 мм, Nippon Nippers","","","","Ножницы для кутикулы серия STANDARD S-201,длина 100 мм, Nippon Nippers Ножницы с большими овальными кольцами и длинными ручками. Эксклюзивная ручная заточка, острые тонкие лезвия, тщательно отрегулированный ход. Матовая антибликовая поверхность защищает глаза во время длительной работы. Инструмент произведён из японской нержавеющей стали. Ножницы предназначены для профессионального использования, могут подвергаться всем видам санитарной обработки. Все работы по выточке правильной формы полотна, заточке и обработке лезвий производятся исключительно вручную, поэтому инструменты могут незначительно отличаться длиной лезвия. Длина: 100 мм Ручная заточка Японская сталь Регулировка хода Матовая поверхность Производство: Вьетнам. Заточка и подготовка: Россия. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/220006974_w500_h500_nozhnitsy-dlya-kutikuly.jpg","https://mollystore.kz/p116198501-nozhnitsy-dlya-kutikuly.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-6cf62b832a182edb","Кусачки для кутикулы NS-02-4 STANDARD, 4 мм, двойная пружина, Nippon Nippers","","","","Кусачки для кутикулы NS-02-4 STANDARD, 4 мм, двойная пружина, Nippon Nippers Кусачки с короткими ручками, скруглёнными к концам. Стандартный уровень наклона режущего полотна. Инструмент заточен и полностью готов к работе. Кусачки изготовлены из нержавеющей стали закаленной до прочности 53-55 HRC. Предназначены для профессионального использования, могут подвергаться всем видам санитарной обработки. Режущая кромка: 4 мм. Стандартный уровень наклона полотен Двойная пружина Ручная заточка Японская сталь Длина: 107 мм. Производство: Вьетнам. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/220006051_w500_h500_kusachki-dlya-kutikuly.jpg","https://mollystore.kz/p116198367-kusachki-dlya-kutikuly.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-44678b782397a642","Ножницы для кутикулы серия STANDARD S-202,длина 104 мм, Nippon Nippers","","","","Ножницы для кутикулы серия STANDARD S-202,длина 104 мм, Nippon Nippers Ножницы с круглыми кольцами и длинными ручками. Эксклюзивная ручная заточка, острые тонкие лезвия, тщательно отрегулированный ход. Матовая антибликовая поверхность защищает глаза во время длительной работы. Инструмент произведён из японской нержавеющей стали. Ножницы предназначены для профессионального использования, могут подвергаться всем видам санитарной обработки. Все работы по выточке правильной формы полотна, заточке и обработке лезвий производятся исключительно вручную, поэтому инструменты могут незначительно отличаться длиной лезвия. Длина: 104 мм Ручная заточка Японская сталь Регулировка хода Матовая поверхность Производство: Вьетнам. Заточка и подготовка: Россия В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/220007301_w500_h500_nozhnitsy-dlya-kutikuly.jpg","https://mollystore.kz/p116198516-nozhnitsy-dlya-kutikuly.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-68e730f776161dfe","Кусачки для кутикулы NS-01-6 STANDARD, 6 мм, двойная пружина, Nippon Nippers","","","","Кусачки для кутикулы NS-01-6 STANDARD, 6 мм, двойная пружина, Nippon Nippers Удобные кусачки с короткими ручками. Cтандартный уровень наклона полотна. Инструмент заточен и полностью готов к работе. Кусачки изготовлены из нержавеющей стали закаленной до прочности 53-55 HRC. Предназначены для профессионального использования, могут подвергаться всем видам санитарной обработки. Режущая кромка: 6 мм. Стандартный уровень наклона полотен Двойная пружина Ручная заточка Японская сталь Длина: 105 мм. Производство: Вьетнам. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/220005613_w500_h500_kusachki-dlya-kutikuly.jpg","https://mollystore.kz/p116198353-kusachki-dlya-kutikuly.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-fe8e5ba119c60f12","Коллагеновая маска из семян морских водорослей 50шт/уп","","","","Коллагеновая маска из семян морских водорослей 50шт/уп Маска из семян водорослей выравнивает тон кожи, а также обеспечивает кожным клеткам питательные вещества и улучшает кровообращение в области лица. Благодаря применению данного средства поры хорошо очищаются. Кроме того, кожа хорошо увлажняется и стареет намного медленнее. Уже проявившиеся признаки старения на лице будут менее заметны. У вас грубая кожа? Маска оказывает смягчающее действие. Но лицо от ее использования не станет обвислым и слишком мягким – напротив, кожа станет более эластичной и упругой. При этом также будут восстановлены поврежденные участки кожного покрова: ранки, царапины и др. Средство помогает избавиться от больших и маленьких морщин, пигментных пятен и угревой сыпи. Оно может использоваться даже девушками с очень чувствительной кожей – в таком случае послужит хорошим успокаивающим средством. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/221014342_w500_h500_kollagenovaya-maska-iz.jpg","https://mollystore.kz/p116644825-kollagenovaya-maska-semyan.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-bc3a9213cfe2aa03","Крем для рук Mmeir 30ml в ассортименте","","","","Крем для рук Mmeir 30ml в ассортименте Два вида: Shea Butter, Sweet Sakura В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/221014524_w500_h500_krem-dlya-ruk.jpg","https://mollystore.kz/p116644860-krem-dlya-ruk.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-faab8885d809036f","Маска питательная Nourishing cream mask The U 100 мл","","","","Маска питательная Nourishing cream mask The U 100 мл Маска предназначена для интенсивного ухода за кожей всех типов, особенно сухой и нормальной, требующей дополнительного питания и увлажнения. Устраняет ощущение стянутости, шелушение, раздражение (в том числе на обветренной коже, а также на фоне применения средств с активным ретинолом и во время восстановления после пилингов). Сочетание Д-пантенола, аллантоина и бисаболола способствует регенерации и оказывает выраженный успокаивающий эффект. Эфирное масло иланг-иланга снимает эмоциональное напряжение, способствует нормализации сна, что актуально при применении маски в качестве ночного интенсивного ухода. Питательные и интенсивно увлажняющие компоненты маски, а также комплекс натуральных антиоксидантов (экстракты ягод и витамин Е) способствуют восстановлению барьерной функции эпидермиса, выравнивают тон, повышают упругость и эластичность кожи. Способ применения: Нанести на очищенную кожу после умывания и тонизации на 15–20 минут, затем снять остатки влажным компрессом (смоченным водой и отжатым полотенцем или одноразовой салфеткой). Для применения в качестве Sleeping Mask нанести на 15 минут толстым слоем, затем снять излишки маски сухой салфеткой, оставив тонкий слой на ночь, утром умыться с очищающим средством. Можно использовать для кратковременного самомассажа. Применять 1–2 раза в неделю или чаще при необходимости. Состав: брусничная вода, цетеариловый спирт, масло ши, глицерин, Д-пантенол, каприлик/каприк триглицерид, гидроксиэтилмочевина, цетеарил глюкозид, сквалан, бентонит, экстракт солодки, экстракт ежевики, экстракт земляники, экстракт клюквы, экстракт малины, экстракт черники, витамин Е (токоферил ацетат), бисаболол, аллантоин, пропиленгликоль, ксантановая камедь, эфирное масло иланг-иланга, лимонная кислота, цитрат натрия, анисат натрия, левулинат натрия, бензоат натрия, сорбат калия. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/221075718_w500_h500_maska-pitatelnaya-nourishing.jpg","https://mollystore.kz/p116695347-maska-pitatelnaya-nourishing.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-b49bf972bd2d3567","Ножницы для ногтей SN-01 ,длина 93 мм, Nippon Nippers","","","","Ножницы для ногтей SN-01 ,длина 93 мм, Nippon Nippers Ножницы для ногтей с профессиональной ручной заточкой. Инструменты изготовлены из японской стали, лезвия имеют специальную форму и тип заточки, позволяющий работать даже с твёрдыми ногтями. Для ногтей Японская сталь Ручная заточка Матовая поверхность Длина ножниц 93 мм. Производство: Вьетнам В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/220008259_w500_h500_nozhnitsy-dlya-nogtej.jpg","https://mollystore.kz/p116198531-nozhnitsy-dlya-nogtej.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-61b174c5a2e47041","Сыворотка для лица Keep Calm Serum The U 30 мл","","","","Сыворотка для лица Keep Calm Serum The U 30 мл Активная сыворотка рекомендуется для ежедневного ухода за обезвоженной, повреждённой, раздражённой и чувствительной кожей. Сыворотка содержит две формы гиалуроновой кислоты: высокомолекулярную и гиалуроновую кислоту со сверхмалой длиной цепи, которые обеспечивают глубокое увлажнение кожи и препятствуют потере влаги. Экстракт центеллы азиатской оказывает выраженное антиоксидантное действие, обладает противовоспалительными свойствами, восстанавливает местный иммунитет кожи, усиливает барьерные свойства кожи, уменьшает чувствительность к внешним воздействиям и сокращает потерю кожей влаги. Экстракты алоэ и ламинарии успокаивают и заживляют кожу, снимают раздражение и покраснение, интенсивно увлажняют, оказывая эффект лёгкого лифтинга. Молочная кислота борется с воспалениями и выравнивает тон кожи. Способ применения: Нанести сыворотку на очищенную кожу с помощью пипетки, можно на чуть влажную после тоника. Лёгкими массажными или похлопывающими движениями распределить сыворотку по лицу, шее и декольте. На область вокруг глаз нанести сыворотку по костному краю орбиты. После впитывания нанести крем, подходящий по типу кожи, и/или тональное средство. Состав: вода очищенная, глицерин, экстракт центеллы азиатской, экстракт ламинарии, гиалуроновая кислота высокомолекулярная, гиалуроновая кислота ультранизкомолекулярная, сок алоэ вера, молочная кислота, левулинат натрия, анисат натрия. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/221075988_w500_h500_syvorotka-dlya-litsa.jpg","https://mollystore.kz/p116695383-syvorotka-dlya-litsa.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-3d291a9350de65c9","Энзимная пудра для умывания The U 50 гр","","","","Энзимная пудра для умывания The U 50 гр Мелкодисперсная пудра, образующая нежную пену при контакте с водой. Предназначена для интенсивного ухода за кожей любого типа, особенно для жирной и проблемной. Не вызывает пересушивание эпидермиса и чувство стянутости, подходит для чувствительной кожи, сохраняет защитный барьер и микробиом. Подходит также для кожи тела. Энзимы папаин и бромелаин мягко отшелушивают эпидермис, обладают противовоспалительным свойством, предотвращают образование комедонов, «черных точек». Рисовый крахмал адсорбирует излишки себума, не разрушая липиды рогового слоя и сохраняя защитный барьер состоятельным. Аллантоин и комплекс растительных экстрактов увлажняют и успокаивают кожу, оказывают себорегулирующее действие, способствуют легкому осветлению и выравниванию тона. После применения пудры кожа выглядит гладкой, сияющей и ухоженной. Оптимально использовать пудру в области лица, шеи и декольте 2–3 раза в неделю. Можно применять энзимную пудру для очищения кожи тела, особенно ее себорейных зон (грудь, плечи, спина), а также для профилактики врастания волос. Возможно применение для глубокого очищения кожи волосистой части головы (нанести по проборам на влажную, очищенную шампунем кожу головы, помассировать 1-2 минуты и смыть водой). Способ применения: Влажными руками нанесите небольшое количество пудры на влажную кожу, распределите массажными движениями в течение 10-30 секунд, смойте водой. Перед нанесением пудру можно вспенить в руках или, для получения более густой и плотной пены, спонжем или сеточкой. Для чуть более сильного разрыхляющего действия можно подержать 1-2 минуты пену на коже, но не долго, так как это не пилинг, а очищающее средство. Потом пену нужно смыть теплой водой и воспользоваться подходящим вам тоником. Для снятия стойкого макияжа следует сперва очистить кожу при помощи средства для снятия макияжа, затем умыться с пудрой. Состав: Алюминия крахмал октенилсукцинат, рисовый крахмал, кокоил изотионат натрия, лауроил глутамат натрия, бетаин, фруктоолигосахариды, стеарат магния, аллантоин, папаин, бромелайн, экстракт корня солодки, экстракт центеллы азиатской, экстракт подорожника, экстракт листьев алоэ вера, ксантановая камедь, левулинат натрия, анисат натрия. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/221076089_w500_h500_enzimnaya-pudra-dlya.jpg","https://mollystore.kz/p116695427-enzimnaya-pudra-dlya.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
"mollystore-kz-5d6cdd07447072d5","Гель для умывания Favorite cleansing gel The U 100 мл","Favorite","","","Гель для умывания Favorite cleansing gel The U 100 мл Мягкий гель для умывания с алое и гиалуроновой кислотой. Новый гель для умывания Favorite cleansing gel – это отличное нежное очищающий средство, подходящее для всех типов кожи. В основе – мягкий ПАВ коко-глюкозид. Он даёт мягкую приятную пену, которая не пересушивает кожу, но при этом хорошо удаляет загрязнения. У средства приятная гелевая текстура без вкраплений. А ещё он бодро пахнет бергамотом и повышает настроение! Состав: мятная вода, коко-глюкозид, глицерин, натрий-карбоксиметилцеллюлоза, бутиленгликоль, лаурат сахарозы, сок алоэ вера, экстракт планктона, экстракт мелиссы лекарственной, экстракт тархуна, экстракт имбиря аптечного, экстракт камелии китайской, гиалуроновая кислота, пропиленгликоль, этилгексилглицерин, бензиловый спирт, лимонная кислота, эфирное масло бергамота, лимонен, линалоол. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/236813896_w500_h500_gel-dlya-umyvaniya.jpg","https://mollystore.kz/p116695486-gel-dlya-umyvaniya.html","mollystore-kz","1","","","","","","CANONICAL_ONLY_NO_COMMERCIAL_DATA"
