source_slug,supplier_name,source_url,external_id,name,brand,category,unit,currency,price,quantity,is_regulated,notes
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190627011135","CKS-22","Штопфер шаровидный","","terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190627012131","CKS-23","Ручка для стоматологических зеркал","","terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190627015203","CKS-26","Лоток стоматологический с крышкой","","terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190627022532","CKS-29","Тигель стеклянный","","terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190627023758","CKS-30","Стекло для замешивания без лунок","ВладМиВа","terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190627024249","CKS-31","Стекло для замешивания с 3-мя лунками","ВладМиВа","terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190628115002","CKS-32","Клинстип","","terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190628122745","CKS-38","Эндолинейка (Эндоблок)","","terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty/161228024458","CKT","Ретрактор","IMD","terapevticheskie_stomatologicheskie_instrumenty","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty/161228041226","CKD","Ретрактор","IMD","terapevticheskie_stomatologicheskie_instrumenty","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_akssesuary_terapevticheskie/170216110657","CKO","Бумага окклюзионная","","rashodnye_materialy_i_akssesuary_terapevticheskie","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_akssesuary_terapevticheskie/170216043611","CKT","Абсорбент","Gapadent","rashodnye_materialy_i_akssesuary_terapevticheskie","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_akssesuary_terapevticheskie/170216045913","CKT","Анкерные штифты SS","IMD","rashodnye_materialy_i_akssesuary_terapevticheskie","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_akssesuary_terapevticheskie/170220095019","CKT","Матрицы замковые","TOP BM","rashodnye_materialy_i_akssesuary_terapevticheskie","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_akssesuary_terapevticheskie/170220095349","CKT","Матрицы","Кормед","rashodnye_materialy_i_akssesuary_terapevticheskie","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_akssesuary_terapevticheskie/170220095802","CKT","Матрицы с подв.фиксатором","Кормед","rashodnye_materialy_i_akssesuary_terapevticheskie","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_akssesuary_terapevticheskie/170220100130","CKT","Клинья деревянные","Кормед","rashodnye_materialy_i_akssesuary_terapevticheskie","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_akssesuary_terapevticheskie/170220101813","CKB","Пластины сепарационные","Кормед","rashodnye_materialy_i_akssesuary_terapevticheskie","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_aksessuary/181112034425","CKB-196","Прикусной блок","","rashodnye_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_aksessuary/181112035417","CKB-197","Держатель для нагрудных салфеток","Кормед","rashodnye_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619012616","CKL-7","Плаггеры","IMD","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_aksessuary/190628015929","CKS-40","Матрицы для моляров металлические контурные","","rashodnye_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_aksessuary/190628020503","CKS-41","Матрицы контурные","","rashodnye_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_aksessuary/190628020646","CKS-43","Матрицы секционные","","rashodnye_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_aksessuary/190628020915","CKS-44","Матрицы контурные","","rashodnye_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_aksessuary/190628021133","CKS-45","Матрицы контурные","","rashodnye_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_aksessuary/190628022117","CKS-46","Матрицы металлические","","rashodnye_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_aksessuary/190628022336","CKS-47","Матрицы металлические","","rashodnye_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_aksessuary/190628022518","CKS-48","Матрицы металлические","","rashodnye_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_aksessuary/190628022948","CKS-49","Матрицы металлические 35 мкм 50 мкм","","rashodnye_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_aksessuary/190628023624","CKS-50","Матрицы контурные секционные малые с выступом","","rashodnye_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619011059","CKL-3","Каналонаполнители","IMD","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/endododonticheskie_instrumenty/170216025413","CKT","Gates Drills","NIC","endododonticheskie_instrumenty","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619125947","CKL-2","Каналонаполнители","NIC","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619011905","CKL-5","Пульпоэкстракторы одноразовые","","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619012156","CKL-6","Пьезо-римеры","NIC","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619012807","CKL-8","Спридеры ручные","IMD","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619013754","CKL-9","Файлы ручные","IMD","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619014153","CKL-10","файлы ручные","IMD","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619014633","CKL-11","Файлы ручные","NIC","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619014831","CKL-12","Файлы ручные","NIC","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619015212","CKL-13","Файлы машинные","IMD","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619015649","CKL-14","Файлы машинные","IMD","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619020349","CKL-15","Протейперы машинные","NIC","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619020618","CKL-16","Протейперы","IMD","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619020939","CKL-17","Протейперы машинные","","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619021151","CKL-18","Протейперы машинные","IMD","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619021331","CKL-19","Римеры ручные","IMD","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619021919","CKL-20","Эндобокс металический","","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619022224","CKL-21","Эндоиглы для промывание каналов","","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619022534","CKL-22","Эндоиглы для промывания каналов","","rashodnye_terapevticheskie_materialy_i_aksessuary","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/stomatologicheskoe_oborudovanie/170217111300","CKL","Портативная бормашина STRONG","Saeshin","stomatologicheskoe_oborudovanie","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/bory/170217124008","CKT","Боры NIC","NIC","bory","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/bory/170221012658","СKT","Боры TOBOOM","TOBOOM","bory","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/bory/170222030559","CKL","Боры алмазные TOBOOM","TOBOOM","bory","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/instrumenty_ortodonticheskie./190611115326","CKS-350","инструмент для самолигирующих","","instrumenty_ortodonticheskie.","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/instrumenty_ortodonticheskie./190611022305","CKS-366","пинцет обратный, средний","","instrumenty_ortodonticheskie.","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/instrumenty_ortodonticheskie./190611025502","CKS-375","Позиционер для установки брекетов","","instrumenty_ortodonticheskie.","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/instrumenty_ortodonticheskie./190611025948","CKS-376","Подставка для дуг","","instrumenty_ortodonticheskie.","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/aksessuary_i_prochee/170220093020","CKB","Лигатура эластичная","","aksessuary_i_prochee","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/aksessuary_i_prochee/190611012602","CKS","крючки ортодонтические","IMD","aksessuary_i_prochee","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/aksessuary_i_prochee/190611014259","CKS-360","Лигатуры металлические","IMD","aksessuary_i_prochee","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/aksessuary_i_prochee/190611015136","CKS-361","Лигатура сепарационная","IMD","aksessuary_i_prochee","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/aksessuary_i_prochee/190611015447","CKS-362","Лигатуры эластичные, 24 колечек","IMD","aksessuary_i_prochee","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/mikrovinty_ortodonticheskie_mini_implanty/190611010333","CKS-352","Кнопки ортодонтические, рифленые","IMD","mikrovinty_ortodonticheskie_mini_implanty","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_ortodonticheskie_materialy/181109121911","CKB-145","Дуги NITI","IMD","rashodnye_ortodonticheskie_materialy","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_ortodonticheskie_materialy/190528013037","CKB-146","Дуги NITI","IMD","rashodnye_ortodonticheskie_materialy","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_ortodonticheskie_materialy/190528020331","CKB-147","Дуги RCS","IMD","rashodnye_ortodonticheskie_materialy","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_ortodonticheskie_materialy/190528021639","CKB-148","Дуги RCS","IMD","rashodnye_ortodonticheskie_materialy","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_ortodonticheskie_materialy/190528023742","CKB-149","Дуги SS","IMD","rashodnye_ortodonticheskie_materialy","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_ortodonticheskie_materialy/190528024856","CKB-150","Дуги SS","IMD","rashodnye_ortodonticheskie_materialy","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_ortodonticheskie_materialy/190528030911","СKB-151","Дуги CU-Alloy","IMD","rashodnye_ortodonticheskie_materialy","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_ortodonticheskie_materialy/190531121436","CKB-152","Дуги CU-Alloy","IMD","rashodnye_ortodonticheskie_materialy","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_ortodonticheskie_materialy/190531122907","CKB-153","Дуга облицовочная NITI","NIC","rashodnye_ortodonticheskie_materialy","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_ortodonticheskie_materialy/190531123544","CKB-154","Дуга облицовочная NITI","NIC","rashodnye_ortodonticheskie_materialy","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_ortodonticheskie_materialy/190531124050","CKB-155","Дуга облицовочная SS","NIC","rashodnye_ortodonticheskie_materialy","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_ortodonticheskie_materialy/190531124427","CKB-156","Дуга облицовочная SS","NIC","rashodnye_ortodonticheskie_materialy","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_ortodonticheskie_materialy/190612121410","CKS-379","Проволока ортодонтическая, 50 гр.","","rashodnye_ortodonticheskie_materialy","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/breket-sistema/170223015731","CKB","Брекеты керамические самолигирующие","IMD","breket-sistema","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/breket-sistema/170223023330","CKB","Брекеты керамические","Aes","breket-sistema","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/breket-sistema/181109040128","CKB-174","Брекеты сапфировые","","breket-sistema","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/breket-sistema/181029125430","CKB-101","Брекеты металлические","IMD","breket-sistema","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/breket-sistema/181203112431","CKB-236","Брекеты керамические Rose Roth","","breket-sistema","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/breket-sistema/181203112656","CKB-237","Брекеты пластиковые Eva Resin Bracket","","breket-sistema","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/breket-sistema/181203113418","CKB-238","Брекеты керамические, самолигирующие Venus","","breket-sistema","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/sredstva_zaschity_i_gigieny_odnorazovye_nabory_i_instrumenty/161213125606","CKD","Маски","","sredstva_zaschity_i_gigieny_odnorazovye_nabory_i_instrumenty","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
