officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
sirona-cad-cam-ti-base-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Sirona CAD/CAM Ti Base CHC,4982,4982,1,CAD/CAM протетика,"Sirona CAD/CAM Ti Base CHC — компонент линейки CAD/CAM протезирования Alpha-Bio Tec. Тип: Титановая основа. Совместимость с платформой: CHC. Используется в цифровом workflow: сканбоди, Ti-базы, индиви",https://dental-market.kz/products/alphabio/1499/ti-base-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/sirona-cad-cam-ti-base-chc
closed-tray-transfer,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Closed Tray Transfer,5060,5060,1,Трансферы и аналоги,Closed Tray Transfer — Закрытая ложка Alpha-Bio Tec. для снятия оттисков и работы в зуботехнической лаборатории. Применяется для прецизионной передачи позиции имплантата на гипсовую модель — открытая,https://dental-market.kz/products/alphabio/1518/closed-tray-transfer.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/closed-tray-transfer
titanium-ball-abutment,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Titanium Ball Abutment,6210,6210 | 6220 | 6270 | 6280 | 6290,5,Шаровидные абатменты,Titanium Ball Abutment — шаровидный (Ball) абатмент Alpha-Bio Tec. для съёмного протезирования на имплантатах. Применяется для фиксации полного съёмного протеза с помощью матриц с пластиковыми/металли,https://dental-market.kz/products/alphabio/1553/straight-ball-attachments-ih.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/titanium-ball-abutment
gstk-guided-surgery-tool-kit-for-sale-ih-chc-cs,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,GSTK–Guided Surgery Tool Kit for sale-IH+CHC+CS,KIT#65003,KIT#65003,1,Наборы,GSTK–Guided Surgery Tool Kit for sale-IH+CHC+CS — комплектный хирургический или протетический набор Alpha-Bio Tec. Тип: Guided Surgery Kit. Готовый stainless-steel органайзер со всеми необходимыми инс,https://dental-market.kz/products/alphabio/1655/gstk-kit.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/gstk-guided-surgery-tool-kit-for-sale-ih-chc-cs
round-burr,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Round Burr,4304,4304,1,Сверла,"Round Burr — хирургическое сверло Alpha-Bio Tec. для подготовки ложа имплантата. Тип: Round Burr. Диаметр: 3 мм. Лазерная маркировка глубины, внутренняя ирригация, медицинская нержавеющая сталь. Совме",https://dental-market.kz/products/alphabio/1599/o-32-surgical-drill.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/round-burr
torqfit-abutment-screw,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Torqfit Abutment Screw,5121,5121,1,Винты,"Torqfit Abutment Screw — фиксирующий винт Alpha-Bio Tec. для крепления абатментов, мультиюнитов и временных компонентов на имплантатах. Тип: Torqfit. Изготовлен из медицинского титана. Поставляется в",https://dental-market.kz/products/alphabio/1443/prosthetic-screw-stlat.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/torqfit-abutment-screw
temporary-peek-abutment-15,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Temporary PEEK abutment 15°,5419,5419 | 5420 | 5421,3,Абатменты,"Temporary PEEK abutment 15° — временный абатмент Alpha-Bio Tec. для протезирования на дентальных имплантатах. Угол наклона: 15°. Высота десневой части: 1, 2, 3 мм. Изготовлен из медицинского титана Gr",https://dental-market.kz/products/alphabio/1464/angled-temporary-peek-abutments-15.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/temporary-peek-abutment-15
simply-esthetic-straight-titanium-abutment,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Simply Esthetic Straight Titanium Abutment,5352,5352 | 5353,2,Абатменты,"Simply Esthetic Straight Titanium Abutment — simply esthetic абатмент Alpha-Bio Tec. для протезирования на дентальных имплантатах. Высота десневой части: 1, 2 мм. Изготовлен из медицинского титана Gra",https://dental-market.kz/products/alphabio/1467/straight-esthetic-abutments-with-various-cuff-heights.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/simply-esthetic-straight-titanium-abutment
closed-tray-transfer-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Closed Tray Transfer CHC,7333,7333,1,Трансферы и аналоги,Closed Tray Transfer CHC — Закрытая ложка Alpha-Bio Tec. для снятия оттисков и работы в зуботехнической лаборатории. Платформа: CHC. Применяется для прецизионной передачи позиции имплантата на гипсову,https://dental-market.kz/products/alphabio/1545/closed-tray-transfer-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/closed-tray-transfer-chc
alphaloc-female-analog-x4,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,AlphaLoC Female Analog (X4),4885,4885,1,AlphaLoC,AlphaLoC Female Analog (X4) — компонент системы AlphaLoC от Alpha-Bio Tec. для замковых креплений съёмных протезов на имплантатах. Альтернатива классическим Locator-системам — обеспечивает надёжную фи,https://dental-market.kz/products/alphabio/1529/alphaloc-male-processing-package.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/alphaloc-female-analog-x4
esthetic-standard-slim-abutment-d3-2-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Esthetic Standard Slim Abutment D3.2 CHC,7356,7356,1,Абатменты,Esthetic Standard Slim Abutment D3.2 CHC — эстетический абатмент Alpha-Bio Tec. для протезирования на дентальных имплантатах. Платформа соединения: CHC. Изготовлен из медицинского титана Grade 23. При,https://dental-market.kz/products/alphabio/1452/esthetic-standard-abutment-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/esthetic-standard-slim-abutment-d3-2-chc
titanium-lock-abutment-angled-35,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Titanium Lock Abutment Angled 35°,5136,5136,1,Абатменты,Titanium Lock Abutment Angled 35° — угловой абатмент Alpha-Bio Tec. для протезирования на дентальных имплантатах. Угол наклона: 35°. Изготовлен из медицинского титана Grade 23. Применяется для одиночн,https://dental-market.kz/products/alphabio/1522/angled-ball-attachments-tbaa.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/titanium-lock-abutment-angled-35
esthetic-standard-abutment-d4-0-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Esthetic Standard Abutment D4.0 CHC,7383,7383,1,Абатменты,Esthetic Standard Abutment D4.0 CHC — эстетический абатмент Alpha-Bio Tec. для протезирования на дентальных имплантатах. Платформа соединения: CHC. Изготовлен из медицинского титана Grade 23. Применяе,https://dental-market.kz/products/alphabio/1452/esthetic-standard-abutment-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/esthetic-standard-abutment-d4-0-chc
nylon-cap-with-titanium-ring,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Nylon Cap with Titanium Ring,6251,6251,1,Шаровидные абатменты,Nylon Cap with Titanium Ring — шаровидный (Ball) абатмент Alpha-Bio Tec. для съёмного протезирования на имплантатах. Применяется для фиксации полного съёмного протеза с помощью матриц с пластиковыми/м,https://dental-market.kz/products/alphabio/1543/nylon-cap-with-titanium-ring.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/nylon-cap-with-titanium-ring
sirona-cad-cam-ti-base,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Sirona CAD/CAM Ti Base,4980,4980,1,CAD/CAM протетика,"Sirona CAD/CAM Ti Base — компонент линейки CAD/CAM протезирования Alpha-Bio Tec. Тип: Титановая основа. Используется в цифровом workflow: сканбоди, Ti-базы, индивидуальные абатменты на фрезерном произ",https://dental-market.kz/products/alphabio/1498/ti-base-ih.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/sirona-cad-cam-ti-base
metal-housing-for-ball-attachment,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Metal Housing for Ball Attachment,6240,6240,1,Шаровидные абатменты,Metal Housing for Ball Attachment — шаровидный (Ball) абатмент Alpha-Bio Tec. для съёмного протезирования на имплантатах. Применяется для фиксации полного съёмного протеза с помощью матриц с пластиков,https://dental-market.kz/products/alphabio/1553/straight-ball-attachments-ih.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/metal-housing-for-ball-attachment
titanium-abutment-screw,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Titanium Abutment Screw,5127,5127,1,Винты,"Titanium Abutment Screw — фиксирующий винт Alpha-Bio Tec. для крепления абатментов, мультиюнитов и временных компонентов на имплантатах. Тип: Абатментный. Изготовлен из медицинского титана. Поставляет",https://dental-market.kz/products/alphabio/1444/prosthetic-screw-stlas.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/titanium-abutment-screw
sirona-cad-cam-scan-post-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Sirona CAD/CAM Scan Post CHC,4985,4985,1,CAD/CAM протетика,"Sirona CAD/CAM Scan Post CHC — компонент линейки CAD/CAM протезирования Alpha-Bio Tec. Тип: Скан-боди. Совместимость с платформой: CHC. Используется в цифровом workflow: сканбоди, Ti-базы, индивидуаль",https://dental-market.kz/products/alphabio/1501/sirona-scan-post-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/sirona-cad-cam-scan-post-chc
cad-cam-titanium-base-r,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,CAD/CAM Titanium Base R,5025,5025,1,CAD/CAM протетика,"CAD/CAM Titanium Base R — компонент линейки CAD/CAM протезирования Alpha-Bio Tec. Тип: Титановая основа. Используется в цифровом workflow: сканбоди, Ti-базы, индивидуальные абатменты на фрезерном прои",https://dental-market.kz/products/alphabio/1623/base-entitane-indexe-ar-h-075mm-nouveau.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/cad-cam-titanium-base-r
short-closed-tray-transfer-cs,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Short Closed Tray Transfer CS,3450,3450,1,Трансферы и аналоги,Short Closed Tray Transfer CS — Закрытая ложка Alpha-Bio Tec. для снятия оттисков и работы в зуботехнической лаборатории. Платформа: CS. Применяется для прецизионной передачи позиции имплантата на гип,https://dental-market.kz/products/alphabio/1550/long-closed-tray-transfer-cs.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/short-closed-tray-transfer-cs
titanium-ball-abutment-2-5-l-3-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Titanium Ball Abutment 2.5 L 3 CHC,7405,7405,1,Шаровидные абатменты,Titanium Ball Abutment 2.5 L 3 CHC — шаровидный (Ball) абатмент Alpha-Bio Tec. для съёмного протезирования на имплантатах. Применяется для фиксации полного съёмного протеза с помощью матриц с пластико,https://dental-market.kz/products/alphabio/1555/straight-ball-attachments-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/titanium-ball-abutment-2-5-l-3-chc
temporary-titanium-abutment-anti-rotation,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Temporary Titanium Abutment Anti Rotation,5200,5200,1,Абатменты,Temporary Titanium Abutment Anti Rotation — временный абатмент Alpha-Bio Tec. для протезирования на дентальных имплантатах. Изготовлен из медицинского титана Grade 23. Применяется для одиночных короно,https://dental-market.kz/products/alphabio/1466/titanium-temporary-abutments.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/temporary-titanium-abutment-anti-rotation
implant-driver-short-2-5mm-cs,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Implant Driver Short 2.5mm CS,3801,3801,1,Инструменты,"Implant Driver Short 2.5mm CS — хирургический и протетический инструмент Alpha-Bio Tec. Тип: Имплантовод. Размер: 2.5 мм. Используется для установки имплантатов, фиксации абатментов и протезных работ.",https://dental-market.kz/products/alphabio/1588/insertion-drivers-25mm-cs.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/implant-driver-short-2-5mm-cs
motor-mount-hex-driver-1-25mm,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Motor Mount Hex Driver 1.25mm,4165,4165,1,Инструменты,"Motor Mount Hex Driver 1.25mm — хирургический и протетический инструмент Alpha-Bio Tec. Тип: Motor Mount. Размер: 1.25 мм. Используется для установки имплантатов, фиксации абатментов и протезных работ",https://dental-market.kz/products/alphabio/1579/hex-driver-125-mm.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/motor-mount-hex-driver-1-25mm
titanium-ball-abutment-2-5-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Titanium Ball Abutment 2.5 CHC,7403,7403,1,Шаровидные абатменты,Titanium Ball Abutment 2.5 CHC — шаровидный (Ball) абатмент Alpha-Bio Tec. для съёмного протезирования на имплантатах. Применяется для фиксации полного съёмного протеза с помощью матриц с пластиковыми,https://dental-market.kz/products/alphabio/1555/straight-ball-attachments-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/titanium-ball-abutment-2-5-chc
short-open-tray-transfer-cs,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Short Open Tray Transfer CS,3455,3455,1,Трансферы и аналоги,Short Open Tray Transfer CS — Открытая ложка Alpha-Bio Tec. для снятия оттисков и работы в зуботехнической лаборатории. Платформа: CS. Применяется для прецизионной передачи позиции имплантата на гипсо,https://dental-market.kz/products/alphabio/1551/long-open-tray-transfer-cs.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/short-open-tray-transfer-cs
implant-classical-esthetic-narrow,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Implant Classical Esthetic Narrow,1000,1000 | 1001 | 1003,3,Имплантаты,Implant Classical Esthetic Narrow — дентальный имплантат израильского производителя Alpha-Bio Tec. из серии Implant Classical Esthetic Narrow. Соединение IH. Диапазон диаметров: 3.7 мм. Доступные длин,https://dental-market.kz/products/alphabio/1427/ice-implant-ih.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/implant-classical-esthetic-narrow
preface-compatible-blank-abutment-ih,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,PreFace Compatible Blank abutment – IH,4988,4988,1,CAD/CAM протетика,"PreFace Compatible Blank abutment – IH — компонент линейки CAD/CAM протезирования Alpha-Bio Tec. Тип: PreFace. Совместимость с платформой: IH. Используется в цифровом workflow: сканбоди, Ti-базы, инди",https://dental-market.kz/products/alphabio/1502/pre-milled-blank-ih.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/preface-compatible-blank-abutment-ih
esthetic-straight-wide-abutment-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Esthetic Straight Wide Abutment CHC,7370,7370 | 7371 | 7372 | 7373 | 7374,5,Абатменты,"Esthetic Straight Wide Abutment CHC — эстетический абатмент Alpha-Bio Tec. для протезирования на дентальных имплантатах. Платформа соединения: CHC. Высота десневой части: 1, 2, 3, 4, 5 мм. Изготовлен",https://dental-market.kz/products/alphabio/1451/esthetic-simply-wide-straight-abutment-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/esthetic-straight-wide-abutment-chc
pro-open-tray-transfer-for-tct-n-auc-tct-n,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Pro Open Tray Transfer for TCT-N/AUC-TCT-N,5231,5231,1,Трансферы и аналоги,Pro Open Tray Transfer for TCT-N/AUC-TCT-N — Открытая ложка Alpha-Bio Tec. для снятия оттисков и работы в зуботехнической лаборатории. Платформа: TCT-N. Применяется для прецизионной передачи позиции и,https://dental-market.kz/products/alphabio/1512/dual-use-scan-body-tct-n-r.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/pro-open-tray-transfer-for-tct-n-auc-tct-n
wide-preface-compatible-blank-abutment-cs,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Wide PreFace Compatible Blank abutment CS,3855,3855,1,CAD/CAM протетика,"Wide PreFace Compatible Blank abutment CS — компонент линейки CAD/CAM протезирования Alpha-Bio Tec. Тип: PreFace. Совместимость с платформой: CS. Используется в цифровом workflow: сканбоди, Ti-базы, и",https://dental-market.kz/products/alphabio/1495/pre-milled-blank-wide-cs.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/wide-preface-compatible-blank-abutment-cs
pro-short-hex-driver-1-5mm,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Pro Short Hex Driver 1.5mm,4058,4058,1,Инструменты,"Pro Short Hex Driver 1.5mm — хирургический и протетический инструмент Alpha-Bio Tec. Тип: Hex Driver. Размер: 1.5 мм. Используется для установки имплантатов, фиксации абатментов и протезных работ. Сов",https://dental-market.kz/products/alphabio/1579/hex-driver-125-mm.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/pro-short-hex-driver-1-5mm
long-angled-titanium-abutment-with-shoulder-15,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Long Angled Titanium Abutment with Shoulder 15°,5098,5098,1,Абатменты,Long Angled Titanium Abutment with Shoulder 15° — угловой абатмент Alpha-Bio Tec. для протезирования на дентальных имплантатах. Угол наклона: 15°. Изготовлен из медицинского титана Grade 23. Применяет,https://dental-market.kz/products/alphabio/1460/angled-abutments-15-ih.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/long-angled-titanium-abutment-with-shoulder-15
milling-drill,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Milling Drill,65050,65050,1,Сверла,"Milling Drill — хирургическое сверло Alpha-Bio Tec. для подготовки ложа имплантата. Тип: Milling. Диаметр: 1.5 мм. Лазерная маркировка глубины, внутренняя ирригация, медицинская нержавеющая сталь. Сов",https://dental-market.kz/products/alphabio/1599/o-32-surgical-drill.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/milling-drill
implant-grip-driver-standard-2-5mm,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Implant Grip Driver Standard 2.5mm,4141,4141,1,Инструменты,"Implant Grip Driver Standard 2.5mm — хирургический и протетический инструмент Alpha-Bio Tec. Тип: Grip Driver. Размер: 2.5 мм. Используется для установки имплантатов, фиксации абатментов и протезных р",https://dental-market.kz/products/alphabio/1577/implant-grip-driver-2mmd-internal-hex-insertion.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/implant-grip-driver-standard-2-5mm
cover-screw-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Cover Screw CHC,7300,7300,1,Формирователи десны,Cover Screw CHC — формирователь десны Alpha-Bio Tec. для создания эстетичного десневого профиля вокруг имплантата перед протезированием. Тип: Заглушка. Платформа: CHC. Изготовлен из медицинского титан,https://dental-market.kz/products/alphabio/1435/healing-abutments-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/cover-screw-chc
manual-implant-driver-2-5mm-cs,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Manual Implant Driver 2.5mm CS,3806,3806,1,Инструменты,"Manual Implant Driver 2.5mm CS — хирургический и протетический инструмент Alpha-Bio Tec. Тип: Имплантовод. Размер: 2.5 мм. Используется для установки имплантатов, фиксации абатментов и протезных работ",https://dental-market.kz/products/alphabio/1588/insertion-drivers-25mm-cs.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/manual-implant-driver-2-5mm-cs
alphaloc-kit-cs,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,AlphaLoC Kit CS,3710,3710 | 3711 | 3712 | 3713 | 3714,5,AlphaLoC,AlphaLoC Kit CS — компонент системы AlphaLoC от Alpha-Bio Tec. для замковых креплений съёмных протезов на имплантатах. Платформа: CS. Альтернатива классическим Locator-системам — обеспечивает надёжную,https://dental-market.kz/products/alphabio/1556/alphaloc-kit-cs.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/alphaloc-kit-cs
healing-abutment-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Healing Abutment CHC,7311,7311 | 7312 | 7313 | 7315 | 7316 | 7317 | 7319 | 7320 | 7321,9,Формирователи десны,"Healing Abutment CHC — формирователь десны Alpha-Bio Tec. для создания эстетичного десневого профиля вокруг имплантата перед протезированием. Тип: Стандартный. Платформа: CHC. Диаметры: 3.4, 3.8, 4.2",https://dental-market.kz/products/alphabio/1435/healing-abutments-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/healing-abutment-chc
angled-abutment-15-cs,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Angled Abutment 15° CS,3511,3511 | 3512,2,Абатменты,"Angled Abutment 15° CS — угловой абатмент Alpha-Bio Tec. для протезирования на дентальных имплантатах. Платформа соединения: CS. Угол наклона: 15°. Высота десневой части: 1.5, 2.5 мм. Изготовлен из ме",https://dental-market.kz/products/alphabio/1484/esthetic-angled-abutments-15-cs.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/angled-abutment-15-cs
motor-mount-hex-driver-2-5-1-25mm,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Motor Mount Hex Driver 2.5/1.25mm,4161,4161,1,Инструменты,"Motor Mount Hex Driver 2.5/1.25mm — хирургический и протетический инструмент Alpha-Bio Tec. Тип: Motor Mount. Размер: 1.25 мм. Используется для установки имплантатов, фиксации абатментов и протезных р",https://dental-market.kz/products/alphabio/1579/hex-driver-125-mm.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/motor-mount-hex-driver-2-5-1-25mm
alpha-universe-straight-cs,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Alpha Universe straight CS,3870,3870 | 3871 | 3872 | 3873 | 3874 | 3875,6,Мультиюниты,"Alpha Universe straight CS — мультиюнит-абатмент Alpha-Bio Tec. для протокола All-on-4, All-on-6 и других реабилитаций на наклонных имплантатах. Линейка: Alpha Universe. Платформа: CS. Высоты: 0.75, 1",https://dental-market.kz/products/alphabio/1491/straight-abutments-tct-cs.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/alpha-universe-straight-cs
esthetic-angled-long-titanium-abutment-15-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Esthetic Angled Long Titanium Abutment 15° CHC,7361,7361,1,Абатменты,Esthetic Angled Long Titanium Abutment 15° CHC — эстетический абатмент Alpha-Bio Tec. для протезирования на дентальных имплантатах. Платформа соединения: CHC. Угол наклона: 15°. Изготовлен из медицинс,https://dental-market.kz/products/alphabio/1453/esthetic-angled-abutments-15.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/esthetic-angled-long-titanium-abutment-15-chc
multineo-h,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,MultiNeO H,1960,1960 | 1961 | 1963 | 1966 | 1968 | 1970 | 1971 | 1973 | 1976 | 1978 | 1980 | 1981 | 1983 | 1988,14,Имплантаты,"MultiNeO H — дентальный имплантат израильского производителя Alpha-Bio Tec. из серии MultiNeO H. Соединение IH. Диапазон диаметров: 3.75, 4.2, 5 мм. Доступные длины: 8, 10, 11.5, 13, 16 мм. Изготовлен",https://dental-market.kz/products/alphabio/1424/neo-implant-ih.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/multineo-h
