brand,canonicalProductName,manufacturerRef,kzStatus,evidenceUrl,lastChecked,notes
GC,GC Initial LiSi Press,10003675,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006957,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006958,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10003676,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10003677,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006959,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006960,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10003678,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10003679,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006961,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006962,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10003680,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006963,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006964,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10004833,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006352,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10004853,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10004824,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10004962,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10004831,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006353,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006354,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10004854,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10004857,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006355,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006356,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10004815,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10004842,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006951,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006952,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10004860,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006953,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10006954,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10003681,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10003682,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10003683,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10003684,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10003685,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10003686,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial LiSi Press,10003687,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Initial IQ ONE SQIN,10006975,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Initial IQ ONE SQIN,10006976,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Initial IQ ONE SQIN,10006977,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Initial IQ ONE SQIN,10006978,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Initial IQ ONE SQIN,10006979,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Initial IQ ONE SQIN,10006980,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Initial IQ ONE SQIN,10006981,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Initial IQ ONE SQIN,10006982,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Initial IQ ONE SQIN,10006983,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Initial IQ ONE SQIN,10006984,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Initial IQ ONE SQIN,10006985,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Initial IQ ONE SQIN,10006986,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Initial IQ ONE SQIN,10006987,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Initial IQ ONE SQIN,10006989,KZ_SKU_CONFIRMED,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
